network,station_code,station_name,station_lat,station_lon,geos_lat_index,geos_lon_index,geos_grid_lat,geos_grid_lon,geos_distance_km,initialization_time,forecast_day,lead_hour,datetime_utc,datetime_local,observed_pm25,obs_n_obs,WIND,PS,Q500,Q850,QV10M,T10M,T500,T850,U10M,V10M,BCSMASS,DUSMASS25,OCSMASS,SO2SMASS,SO4SMASS,SSSMASS25,TOTEXTTAU,PM25,BC_MLPM25,GEOSPM25,NISMASS25
AQMS,AQMS06,AQMS06,17.96252778,102.6060556,52,139,18.0,102.5,11.965774,2021-07-22 00:00:00,1,10,2021-07-22 10:30:00,2021-07-22 17:30:00,4.933333,3,1.2703083753585815,97877.09375,0.0059356996789574,0.0142518049106001,0.0193180572241544,300.1578369140625,270.072265625,292.6202697753906,1.1032023429870603,0.629784107208252,0.2755773365497589,5.005858898162842,2.8958311080932617,2.295564651489258,1.679059624671936,3.2523529529571533,0.1144328713417053,12.347929148629149,12.347929148629149,16.05499267578125,
AQMS,AQMS10,AQMS10,18.05336111,102.7633333,52,140,18.0,102.812,7.888797,2021-07-22 00:00:00,1,14,2021-07-22 13:30:00,2021-07-22 20:30:00,15.666667,3,2.046984910964966,98285.0078125,0.0055924234911799,0.015123413875699,0.0185856726020574,298.8486328125,270.3353576660156,292.2558898925781,1.6614007949829102,1.195781946182251,0.473848283290863,4.591129302978516,4.278264045715332,4.241883277893066,1.489813208580017,2.9758665561676025,0.1272111237049102,16.51388000749251,16.51388000749251,17.790212631225586,
AQMS,AQMS06,AQMS06,17.96252778,102.6060556,52,139,18.0,102.5,11.965774,2021-07-22 00:00:00,1,20,2021-07-22 19:30:00,2021-07-23 02:30:00,1.433333,3,1.7466548681259155,97958.75,0.0060578444972634,0.0136466957628726,0.0180975813418626,297.9188232421875,270.2109375,292.6554870605469,1.746171474456787,-0.0410952568054199,0.4793155789375305,4.198227405548096,5.908150672912598,4.431058406829834,1.2078102827072144,2.3028407096862793,0.1602509319782257,15.519096966366966,15.519096966366966,19.275794982910156,
AQMS,AQMS06,AQMS06,17.96252778,102.6060556,52,139,18.0,102.5,11.965774,2021-07-23 00:00:00,1,4,2021-07-23 04:30:00,2021-07-23 11:30:00,266.066667,3,3.799982070922851,98081.6875,0.005996711552143,0.0130921024829149,0.0183420479297637,300.1454162597656,269.9888916015625,293.09283447265625,3.796346664428711,0.1661823987960815,0.1475655138492584,6.235495567321777,1.4497345685958862,1.1586962938308716,1.0477449893951416,2.7794158458709717,0.1370598971843719,13.89528376956377,13.89528376956377,13.212648391723633,
AQMS,AQMS10,AQMS10,18.05336111,102.7633333,52,140,18.0,102.812,7.888797,2021-07-23 00:00:00,1,4,2021-07-23 04:30:00,2021-07-23 11:30:00,7.333333,3,4.597343444824219,98337.6875,0.0059280470013618,0.0134735722094774,0.0186472237110137,300.3329162597656,269.9576416015625,292.53033447265625,4.597127914428711,-0.0445109605789184,0.2082742899656295,6.3373589515686035,1.968146562576294,2.346496343612671,1.2150920629501345,2.9249348640441895,0.1451165378093719,15.34238039321789,15.34238039321789,14.683982849121094,
AQMS,AQMS06,AQMS06,17.96252778,102.6060556,52,139,18.0,102.5,11.965774,2021-07-23 00:00:00,1,14,2021-07-23 13:30:00,2021-07-23 20:30:00,1.1,3,4.697739124298096,97850.4296875,0.0059053320437669,0.0143447518348693,0.0184947624802589,299.30572509765625,270.6300964355469,293.15521240234375,4.182595729827881,2.1388423442840576,0.2451090663671493,4.481989860534668,2.422895908355713,1.4879332780838013,1.1206034421920776,1.4442778825759888,0.1414768248796463,11.362514943667442,11.362514943667442,12.073418617248535,
AQMS,AQMS10,AQMS10,18.05336111,102.7633333,52,140,18.0,102.812,7.888797,2021-07-23 00:00:00,1,14,2021-07-23 13:30:00,2021-07-23 20:30:00,4.0,3,5.649764060974121,98074.4296875,0.0061418432742357,0.0153670907020568,0.0191051140427589,298.93072509765625,270.6300964355469,292.59271240234375,4.502908229827881,3.4122798442840576,0.4047254025936126,4.496541976928711,3.6161530017852783,2.7066562175750732,1.1769921779632568,1.5243134498596191,0.1788303405046463,16.295659467754465,16.295659467754465,14.553020477294922,
AQMS,AQMS06,AQMS06,17.96252778,102.6060556,52,139,18.0,102.5,11.965774,2021-07-23 00:00:00,1,20,2021-07-23 19:30:00,2021-07-24 02:30:00,1.666667,3,3.602598190307617,97778.5078125,0.0062490385025739,0.0141379898414015,0.0183112788945436,297.8235168457031,270.5522155761719,292.3745422363281,3.4888393878936768,0.8981726765632629,0.2701230943202972,8.614733695983887,2.5502378940582275,1.718945026397705,1.784448266029358,6.475602149963379,0.1786586940288543,14.180312544677545,14.180312544677545,22.404502868652344,
AQMS,AQMS10,AQMS10,18.05336111,102.7633333,52,140,18.0,102.812,7.888797,2021-07-23 00:00:00,1,20,2021-07-23 19:30:00,2021-07-24 02:30:00,3.666667,3,4.406179428100586,98034.5078125,0.0063405912369489,0.014458424411714,0.0184943843632936,297.5735168457031,270.7397155761719,291.7807922363281,4.293527126312256,0.9899695515632628,0.4033640623092651,7.639755725860596,3.7325809001922607,3.754394054412842,1.784448266029358,4.292815208435059,0.2186977565288543,18.41695639249639,18.41695639249639,21.508197784423828,
AQMS,AQMS07,AQMS07,19.90894444,102.1782222,60,138,20.0,102.188,10.171261,2021-07-24 00:00:00,1,4,2021-07-24 04:30:00,2021-07-24 11:30:00,1.166667,3,1.9624137878417969,93159.8515625,0.0055389404296875,0.015625,0.0171513259410858,298.9858093261719,270.34283447265625,291.7330017089844,1.9355475902557373,0.3236097693443298,0.169393390417099,3.692548513412475,1.9863364696502688,1.2551026344299316,1.9535952806472776,1.0259100198745728,0.2151235193014145,30.821884838772338,30.821884838772338,11.14945125579834,
AQMS,AQMS07,AQMS07,19.90894444,102.1782222,60,138,20.0,102.188,10.171261,2021-07-24 00:00:00,1,8,2021-07-24 07:30:00,2021-07-24 14:30:00,3.133333,3,2.420893907546997,92928.296875,0.0037689239252358,0.0154876736924052,0.0164798684418201,302.2173156738281,271.0558166503906,294.188232421875,1.9108620882034304,1.4863824844360352,0.1325588524341583,2.9140210151672363,1.2423697710037231,0.3606146574020386,1.9681499004364016,0.6075424551963806,0.1815375089645385,23.198487615440115,23.198487615440115,8.596593856811523,
AQMS,AQMS06,AQMS06,17.96252778,102.6060556,52,139,18.0,102.5,11.965774,2021-07-24 00:00:00,1,14,2021-07-24 13:30:00,2021-07-24 20:30:00,3.266667,3,1.5896788835525513,97846.5625,0.0065002576448023,0.0148015972226858,0.0184332579374313,297.525390625,271.05096435546875,292.5618896484375,1.4064319133758545,0.7409644722938538,0.2846720814704895,5.7261786460876465,2.881283760070801,2.11002779006958,1.0277408361434937,1.4188116788864136,0.157255545258522,12.222003227883226,12.222003227883226,14.029117584228516,
AQMS,AQMS06,AQMS06,17.96252778,102.6060556,52,139,18.0,102.5,11.965774,2021-07-24 00:00:00,1,16,2021-07-24 16:30:00,2021-07-24 23:30:00,1.166667,3,2.1144070625305176,97935.1875,0.0050888392142951,0.0153830479830503,0.0182501897215843,297.2330322265625,271.1925048828125,292.2035827636719,2.1012117862701416,0.2358523607254028,0.3124116361141205,5.6606950759887695,3.3505821228027344,2.568413019180298,1.2296444177627563,1.3951648473739624,0.2115188688039779,13.978123592796091,13.978123592796091,15.090080261230469,
AQMS,AQMS06,AQMS06,17.96252778,102.6060556,52,139,18.0,102.5,11.965774,2021-07-24 00:00:00,1,20,2021-07-24 19:30:00,2021-07-25 02:30:00,2.966667,3,1.8986594676971436,97817.9453125,0.005821369588375,0.0153238261118531,0.0181281249970197,297.14166259765625,270.58135986328125,291.9091796875,1.855813145637512,-0.4010804891586303,0.2664822936058044,7.006747245788574,2.8776471614837646,2.175511360168457,1.677151441574097,2.983142614364624,0.2577466666698456,14.295742092352096,14.295742092352096,17.742219924926758,
AQMS,AQMS06,AQMS06,17.96252778,102.6060556,52,139,18.0,102.5,11.965774,2021-07-25 00:00:00,1,2,2021-07-25 01:30:00,2021-07-25 08:30:00,2.3,3,4.28975248336792,97936.0234375,0.0031013491097837,0.0144195556640625,0.0182807687669992,299.9879150390625,270.18389892578125,293.0485534667969,3.964755058288574,-1.6378926038742063,0.2387423664331436,9.051291465759276,2.0881998538970947,2.5065674781799316,2.055476427078247,3.150489568710327,0.1899697929620742,15.530231988844484,15.530231988844484,19.025564193725582,
