network,station_code,initialization_time_utc,datetime_utc,observed_pm25,obs_n_obs,GEOSPM25,forecast_day,station_name
Lao PDR AQMS,AQMS10,2021-02-11 00:00:00+00:00,2021-02-12 01:30:00+00:00,25.333333,3,21.38868522644043,2,Xaythany
Lao PDR AQMS,AQMS06,2021-02-11 00:00:00+00:00,2021-02-12 04:30:00+00:00,13.833333,3,14.530197143554688,2,Vientiane
Lao PDR AQMS,AQMS07,2021-02-11 00:00:00+00:00,2021-02-12 04:30:00+00:00,19.333333,3,8.31899356842041,2,Luang Prabang
Lao PDR AQMS,AQMS09,2021-02-11 00:00:00+00:00,2021-02-12 04:30:00+00:00,15.133333,3,14.204473495483398,2,Xaythany
Lao PDR AQMS,AQMS10,2021-02-11 00:00:00+00:00,2021-02-12 04:30:00+00:00,18.333333,3,14.204473495483398,2,Xaythany
Lao PDR AQMS,AQMS06,2021-02-11 00:00:00+00:00,2021-02-12 07:30:00+00:00,16.6,3,11.46776008605957,2,Vientiane
Lao PDR AQMS,AQMS07,2021-02-11 00:00:00+00:00,2021-02-12 07:30:00+00:00,8.566667,3,8.121397972106934,2,Luang Prabang
Lao PDR AQMS,AQMS09,2021-02-11 00:00:00+00:00,2021-02-12 07:30:00+00:00,18.5,3,11.112398147583008,2,Xaythany
Lao PDR AQMS,AQMS07,2021-02-11 00:00:00+00:00,2021-02-12 10:30:00+00:00,16.633333,3,8.151161193847656,2,Luang Prabang
Lao PDR AQMS,AQMS09,2021-02-11 00:00:00+00:00,2021-02-12 10:30:00+00:00,18.966667,3,11.6277494430542,2,Xaythany
Lao PDR AQMS,AQMS10,2021-02-11 00:00:00+00:00,2021-02-12 10:30:00+00:00,16.666667,3,11.6277494430542,2,Xaythany
Lao PDR AQMS,AQMS06,2021-02-11 00:00:00+00:00,2021-02-12 13:30:00+00:00,35.666667,3,15.08843231201172,2,Vientiane
Lao PDR AQMS,AQMS07,2021-02-11 00:00:00+00:00,2021-02-12 13:30:00+00:00,75.933333,3,9.891255378723145,2,Luang Prabang
Lao PDR AQMS,AQMS09,2021-02-11 00:00:00+00:00,2021-02-12 13:30:00+00:00,28.566667,3,14.222859382629396,2,Xaythany
Lao PDR AQMS,AQMS06,2021-02-11 00:00:00+00:00,2021-02-12 16:30:00+00:00,69.7,3,21.081071853637695,2,Vientiane
Lao PDR AQMS,AQMS07,2021-02-11 00:00:00+00:00,2021-02-12 16:30:00+00:00,57.4,3,12.93833065032959,2,Luang Prabang
Lao PDR AQMS,AQMS09,2021-02-11 00:00:00+00:00,2021-02-12 16:30:00+00:00,58.2,3,18.01834297180176,2,Xaythany
Lao PDR AQMS,AQMS10,2021-02-11 00:00:00+00:00,2021-02-12 16:30:00+00:00,68.0,3,18.01834297180176,2,Xaythany
Lao PDR AQMS,AQMS07,2021-02-11 00:00:00+00:00,2021-02-12 19:30:00+00:00,38.766667,3,16.384777069091797,2,Luang Prabang
Lao PDR AQMS,AQMS09,2021-02-11 00:00:00+00:00,2021-02-12 19:30:00+00:00,33.766667,3,21.633607864379883,2,Xaythany
Lao PDR AQMS,AQMS10,2021-02-11 00:00:00+00:00,2021-02-12 19:30:00+00:00,30.666667,3,21.633607864379883,2,Xaythany
Lao PDR AQMS,AQMS06,2021-02-11 00:00:00+00:00,2021-02-12 22:30:00+00:00,24.933333,3,26.809181213378903,2,Vientiane
Lao PDR AQMS,AQMS07,2021-02-11 00:00:00+00:00,2021-02-12 22:30:00+00:00,31.333333,3,19.712331771850582,2,Luang Prabang
Lao PDR AQMS,AQMS09,2021-02-11 00:00:00+00:00,2021-02-12 22:30:00+00:00,25.5,3,26.75679588317871,2,Xaythany
Lao PDR AQMS,AQMS10,2021-02-11 00:00:00+00:00,2021-02-12 22:30:00+00:00,23.0,3,26.75679588317871,2,Xaythany
Lao PDR AQMS,AQMS06,2021-02-12 00:00:00+00:00,2021-02-13 01:30:00+00:00,19.733333,3,25.2521915435791,2,Vientiane
Lao PDR AQMS,AQMS07,2021-02-12 00:00:00+00:00,2021-02-13 01:30:00+00:00,81.533333,3,18.90596389770508,2,Luang Prabang
Lao PDR AQMS,AQMS09,2021-02-12 00:00:00+00:00,2021-02-13 01:30:00+00:00,23.766667,3,25.973535537719727,2,Xaythany
Lao PDR AQMS,AQMS10,2021-02-12 00:00:00+00:00,2021-02-13 01:30:00+00:00,28.333333,3,25.973535537719727,2,Xaythany
Lao PDR AQMS,AQMS06,2021-02-12 00:00:00+00:00,2021-02-13 04:30:00+00:00,16.8,3,17.249521255493164,2,Vientiane
Lao PDR AQMS,AQMS07,2021-02-12 00:00:00+00:00,2021-02-13 04:30:00+00:00,38.066667,3,17.325532913208008,2,Luang Prabang
Lao PDR AQMS,AQMS09,2021-02-12 00:00:00+00:00,2021-02-13 04:30:00+00:00,16.433333,3,18.395986557006836,2,Xaythany
Lao PDR AQMS,AQMS10,2021-02-12 00:00:00+00:00,2021-02-13 04:30:00+00:00,21.666667,3,18.395986557006836,2,Xaythany
Lao PDR AQMS,AQMS06,2021-02-12 00:00:00+00:00,2021-02-13 07:30:00+00:00,18.633333,3,15.665939331054688,2,Vientiane
Lao PDR AQMS,AQMS07,2021-02-12 00:00:00+00:00,2021-02-13 07:30:00+00:00,18.0,3,20.762372970581055,2,Luang Prabang
Lao PDR AQMS,AQMS09,2021-02-12 00:00:00+00:00,2021-02-13 07:30:00+00:00,22.566667,3,16.655195236206055,2,Xaythany
Lao PDR AQMS,AQMS06,2021-02-12 00:00:00+00:00,2021-02-13 10:30:00+00:00,17.1,3,17.878171920776367,2,Vientiane
Lao PDR AQMS,AQMS07,2021-02-12 00:00:00+00:00,2021-02-13 10:30:00+00:00,25.633333,3,20.6464786529541,2,Luang Prabang
Lao PDR AQMS,AQMS09,2021-02-12 00:00:00+00:00,2021-02-13 10:30:00+00:00,28.9,3,18.854150772094727,2,Xaythany
Lao PDR AQMS,AQMS10,2021-02-12 00:00:00+00:00,2021-02-13 10:30:00+00:00,24.333333,3,18.854150772094727,2,Xaythany
Lao PDR AQMS,AQMS07,2021-02-12 00:00:00+00:00,2021-02-13 13:30:00+00:00,110.033333,3,19.825414657592773,2,Luang Prabang
Lao PDR AQMS,AQMS09,2021-02-12 00:00:00+00:00,2021-02-13 13:30:00+00:00,40.6,3,20.386003494262695,2,Xaythany
Lao PDR AQMS,AQMS07,2021-02-12 00:00:00+00:00,2021-02-13 16:30:00+00:00,101.266667,3,21.1117000579834,2,Luang Prabang
Lao PDR AQMS,AQMS09,2021-02-12 00:00:00+00:00,2021-02-13 16:30:00+00:00,82.066667,3,23.90803337097168,2,Xaythany
Lao PDR AQMS,AQMS10,2021-02-12 00:00:00+00:00,2021-02-13 16:30:00+00:00,82.333333,3,23.90803337097168,2,Xaythany
Lao PDR AQMS,AQMS07,2021-02-12 00:00:00+00:00,2021-02-13 19:30:00+00:00,50.233333,3,23.36016273498535,2,Luang Prabang
Lao PDR AQMS,AQMS09,2021-02-12 00:00:00+00:00,2021-02-13 19:30:00+00:00,77.066667,3,23.802837371826172,2,Xaythany
Lao PDR AQMS,AQMS10,2021-02-12 00:00:00+00:00,2021-02-13 19:30:00+00:00,75.333333,3,23.802837371826172,2,Xaythany
Lao PDR AQMS,AQMS06,2021-02-12 00:00:00+00:00,2021-02-13 22:30:00+00:00,43.766667,3,29.066082000732425,2,Vientiane
Lao PDR AQMS,AQMS09,2021-02-12 00:00:00+00:00,2021-02-13 22:30:00+00:00,53.966667,3,24.096113204956055,2,Xaythany
Lao PDR AQMS,AQMS10,2021-02-12 00:00:00+00:00,2021-02-13 22:30:00+00:00,72.666667,3,24.096113204956055,2,Xaythany
Lao PDR AQMS,AQMS06,2021-02-13 00:00:00+00:00,2021-02-14 01:30:00+00:00,34.166667,3,22.375173568725582,2,Vientiane
Lao PDR AQMS,AQMS07,2021-02-13 00:00:00+00:00,2021-02-14 01:30:00+00:00,55.533333,3,21.730934143066406,2,Luang Prabang
Lao PDR AQMS,AQMS09,2021-02-13 00:00:00+00:00,2021-02-14 01:30:00+00:00,37.233333,3,22.07540512084961,2,Xaythany
Lao PDR AQMS,AQMS10,2021-02-13 00:00:00+00:00,2021-02-14 01:30:00+00:00,44.0,3,22.07540512084961,2,Xaythany
Lao PDR AQMS,AQMS06,2021-02-13 00:00:00+00:00,2021-02-14 04:30:00+00:00,18.333333,3,17.34183692932129,2,Vientiane
Lao PDR AQMS,AQMS07,2021-02-13 00:00:00+00:00,2021-02-14 04:30:00+00:00,37.633333,3,20.00763511657715,2,Luang Prabang
Lao PDR AQMS,AQMS09,2021-02-13 00:00:00+00:00,2021-02-14 04:30:00+00:00,16.9,3,19.976118087768555,2,Xaythany
Lao PDR AQMS,AQMS10,2021-02-13 00:00:00+00:00,2021-02-14 04:30:00+00:00,24.0,3,19.976118087768555,2,Xaythany
Lao PDR AQMS,AQMS06,2021-02-13 00:00:00+00:00,2021-02-14 07:30:00+00:00,22.166667,3,17.96413230895996,2,Vientiane
Lao PDR AQMS,AQMS07,2021-02-13 00:00:00+00:00,2021-02-14 07:30:00+00:00,25.2,3,18.442161560058594,2,Luang Prabang
Lao PDR AQMS,AQMS09,2021-02-13 00:00:00+00:00,2021-02-14 07:30:00+00:00,23.066667,3,21.711271286010746,2,Xaythany
Lao PDR AQMS,AQMS10,2021-02-13 00:00:00+00:00,2021-02-14 07:30:00+00:00,21.0,3,21.711271286010746,2,Xaythany
Lao PDR AQMS,AQMS06,2021-02-13 00:00:00+00:00,2021-02-14 10:30:00+00:00,26.1,3,19.479013442993164,2,Vientiane
Lao PDR AQMS,AQMS07,2021-02-13 00:00:00+00:00,2021-02-14 10:30:00+00:00,28.0,3,17.940805435180664,2,Luang Prabang
Lao PDR AQMS,AQMS09,2021-02-13 00:00:00+00:00,2021-02-14 10:30:00+00:00,34.033333,3,22.023778915405273,2,Xaythany
Lao PDR AQMS,AQMS10,2021-02-13 00:00:00+00:00,2021-02-14 10:30:00+00:00,27.0,3,22.023778915405273,2,Xaythany
Lao PDR AQMS,AQMS06,2021-02-13 00:00:00+00:00,2021-02-14 13:30:00+00:00,49.866667,3,23.124780654907227,2,Vientiane
Lao PDR AQMS,AQMS07,2021-02-13 00:00:00+00:00,2021-02-14 13:30:00+00:00,102.433333,3,20.646793365478516,2,Luang Prabang
Lao PDR AQMS,AQMS09,2021-02-13 00:00:00+00:00,2021-02-14 13:30:00+00:00,39.266667,3,23.192127227783203,2,Xaythany
Lao PDR AQMS,AQMS10,2021-02-13 00:00:00+00:00,2021-02-14 13:30:00+00:00,68.0,3,23.192127227783203,2,Xaythany
Lao PDR AQMS,AQMS06,2021-02-13 00:00:00+00:00,2021-02-14 16:30:00+00:00,94.866667,3,27.840831756591797,2,Vientiane
Lao PDR AQMS,AQMS07,2021-02-13 00:00:00+00:00,2021-02-14 16:30:00+00:00,102.4,3,23.128170013427734,2,Luang Prabang
Lao PDR AQMS,AQMS09,2021-02-13 00:00:00+00:00,2021-02-14 16:30:00+00:00,94.366667,3,23.784074783325195,2,Xaythany
Lao PDR AQMS,AQMS10,2021-02-13 00:00:00+00:00,2021-02-14 16:30:00+00:00,85.333333,3,23.784074783325195,2,Xaythany
Lao PDR AQMS,AQMS06,2021-02-13 00:00:00+00:00,2021-02-14 19:30:00+00:00,65.2,3,29.513805389404297,2,Vientiane
Lao PDR AQMS,AQMS07,2021-02-13 00:00:00+00:00,2021-02-14 19:30:00+00:00,49.7,3,23.88896751403809,2,Luang Prabang
Lao PDR AQMS,AQMS09,2021-02-13 00:00:00+00:00,2021-02-14 19:30:00+00:00,93.0,3,25.010761260986328,2,Xaythany
Lao PDR AQMS,AQMS10,2021-02-13 00:00:00+00:00,2021-02-14 19:30:00+00:00,72.0,3,25.010761260986328,2,Xaythany
Lao PDR AQMS,AQMS06,2021-02-13 00:00:00+00:00,2021-02-14 22:30:00+00:00,40.4,3,30.280149459838867,2,Vientiane
Lao PDR AQMS,AQMS07,2021-02-13 00:00:00+00:00,2021-02-14 22:30:00+00:00,46.133333,3,25.153610229492188,2,Luang Prabang
Lao PDR AQMS,AQMS09,2021-02-13 00:00:00+00:00,2021-02-14 22:30:00+00:00,62.6,3,28.46236228942871,2,Xaythany
Lao PDR AQMS,AQMS10,2021-02-13 00:00:00+00:00,2021-02-14 22:30:00+00:00,53.333333,3,28.46236228942871,2,Xaythany
Lao PDR AQMS,AQMS07,2021-02-14 00:00:00+00:00,2021-02-15 01:30:00+00:00,71.5,3,39.05205535888672,2,Luang Prabang
Lao PDR AQMS,AQMS09,2021-02-14 00:00:00+00:00,2021-02-15 01:30:00+00:00,56.9,3,22.983806610107425,2,Xaythany
Lao PDR AQMS,AQMS10,2021-02-14 00:00:00+00:00,2021-02-15 01:30:00+00:00,46.0,3,22.983806610107425,2,Xaythany
Lao PDR AQMS,AQMS06,2021-02-14 00:00:00+00:00,2021-02-15 04:30:00+00:00,29.3,3,19.37373733520508,2,Vientiane
Lao PDR AQMS,AQMS07,2021-02-14 00:00:00+00:00,2021-02-15 04:30:00+00:00,40.766667,3,30.2330322265625,2,Luang Prabang
Lao PDR AQMS,AQMS09,2021-02-14 00:00:00+00:00,2021-02-15 04:30:00+00:00,26.533333,3,18.075115203857425,2,Xaythany
Lao PDR AQMS,AQMS10,2021-02-14 00:00:00+00:00,2021-02-15 04:30:00+00:00,25.666667,3,18.075115203857425,2,Xaythany
Lao PDR AQMS,AQMS06,2021-02-14 00:00:00+00:00,2021-02-15 07:30:00+00:00,29.966667,3,28.178129196166992,2,Vientiane
Lao PDR AQMS,AQMS07,2021-02-14 00:00:00+00:00,2021-02-15 07:30:00+00:00,29.5,3,30.265056610107425,2,Luang Prabang
Lao PDR AQMS,AQMS09,2021-02-14 00:00:00+00:00,2021-02-15 07:30:00+00:00,29.2,3,22.24126434326172,2,Xaythany
Lao PDR AQMS,AQMS10,2021-02-14 00:00:00+00:00,2021-02-15 07:30:00+00:00,30.0,3,22.24126434326172,2,Xaythany
Lao PDR AQMS,AQMS06,2021-02-14 00:00:00+00:00,2021-02-15 10:30:00+00:00,30.133333,3,50.03519821166992,2,Vientiane
Lao PDR AQMS,AQMS07,2021-02-14 00:00:00+00:00,2021-02-15 10:30:00+00:00,33.766667,3,32.781375885009766,2,Luang Prabang
Lao PDR AQMS,AQMS09,2021-02-14 00:00:00+00:00,2021-02-15 10:30:00+00:00,32.266667,3,29.79059600830078,2,Xaythany
Lao PDR AQMS,AQMS10,2021-02-14 00:00:00+00:00,2021-02-15 10:30:00+00:00,34.333333,3,29.79059600830078,2,Xaythany
Lao PDR AQMS,AQMS06,2021-02-14 00:00:00+00:00,2021-02-15 13:30:00+00:00,54.1,3,42.77629852294922,2,Vientiane
Lao PDR AQMS,AQMS07,2021-02-14 00:00:00+00:00,2021-02-15 13:30:00+00:00,99.4,3,33.64128494262695,2,Luang Prabang
Lao PDR AQMS,AQMS09,2021-02-14 00:00:00+00:00,2021-02-15 13:30:00+00:00,55.133333,3,32.789588928222656,2,Xaythany
Lao PDR AQMS,AQMS10,2021-02-14 00:00:00+00:00,2021-02-15 13:30:00+00:00,87.333333,3,32.789588928222656,2,Xaythany
Lao PDR AQMS,AQMS06,2021-02-14 00:00:00+00:00,2021-02-15 16:30:00+00:00,97.9,3,41.603485107421875,2,Vientiane
Lao PDR AQMS,AQMS07,2021-02-14 00:00:00+00:00,2021-02-15 16:30:00+00:00,92.1,3,33.94556427001953,2,Luang Prabang
Lao PDR AQMS,AQMS09,2021-02-14 00:00:00+00:00,2021-02-15 16:30:00+00:00,85.8,3,27.00471305847168,2,Xaythany
Lao PDR AQMS,AQMS06,2021-02-14 00:00:00+00:00,2021-02-15 19:30:00+00:00,64.366667,3,45.2633056640625,2,Vientiane
Lao PDR AQMS,AQMS07,2021-02-14 00:00:00+00:00,2021-02-15 19:30:00+00:00,55.066667,3,34.69465637207031,2,Luang Prabang
Lao PDR AQMS,AQMS09,2021-02-14 00:00:00+00:00,2021-02-15 19:30:00+00:00,81.2,3,33.35833740234375,2,Xaythany
Lao PDR AQMS,AQMS10,2021-02-14 00:00:00+00:00,2021-02-15 19:30:00+00:00,70.333333,3,33.35833740234375,2,Xaythany
Lao PDR AQMS,AQMS06,2021-02-14 00:00:00+00:00,2021-02-15 22:30:00+00:00,37.166667,3,43.92911911010742,2,Vientiane
Lao PDR AQMS,AQMS07,2021-02-14 00:00:00+00:00,2021-02-15 22:30:00+00:00,49.233333,3,38.37083435058594,2,Luang Prabang
Lao PDR AQMS,AQMS09,2021-02-14 00:00:00+00:00,2021-02-15 22:30:00+00:00,53.9,3,40.35391998291016,2,Xaythany
Lao PDR AQMS,AQMS10,2021-02-14 00:00:00+00:00,2021-02-15 22:30:00+00:00,63.333333,3,40.35391998291016,2,Xaythany
Lao PDR AQMS,AQMS07,2021-02-15 00:00:00+00:00,2021-02-16 01:30:00+00:00,68.233333,3,41.693965911865234,2,Luang Prabang
Lao PDR AQMS,AQMS09,2021-02-15 00:00:00+00:00,2021-02-16 01:30:00+00:00,79.533333,3,34.026065826416016,2,Xaythany
Lao PDR AQMS,AQMS10,2021-02-15 00:00:00+00:00,2021-02-16 01:30:00+00:00,73.0,3,34.026065826416016,2,Xaythany
Lao PDR AQMS,AQMS06,2021-02-15 00:00:00+00:00,2021-02-16 04:30:00+00:00,41.3,3,28.578149795532227,2,Vientiane
Lao PDR AQMS,AQMS07,2021-02-15 00:00:00+00:00,2021-02-16 04:30:00+00:00,50.233333,3,32.18502426147461,2,Luang Prabang
Lao PDR AQMS,AQMS09,2021-02-15 00:00:00+00:00,2021-02-16 04:30:00+00:00,40.733333,3,27.3059024810791,2,Xaythany
Lao PDR AQMS,AQMS10,2021-02-15 00:00:00+00:00,2021-02-16 04:30:00+00:00,50.333333,3,27.3059024810791,2,Xaythany
Lao PDR AQMS,AQMS07,2021-02-15 00:00:00+00:00,2021-02-16 07:30:00+00:00,33.133333,3,25.77338218688965,2,Luang Prabang
Lao PDR AQMS,AQMS09,2021-02-15 00:00:00+00:00,2021-02-16 07:30:00+00:00,31.966667,3,28.605775833129883,2,Xaythany
Lao PDR AQMS,AQMS10,2021-02-15 00:00:00+00:00,2021-02-16 07:30:00+00:00,32.333333,3,28.605775833129883,2,Xaythany
Lao PDR AQMS,AQMS06,2021-02-15 00:00:00+00:00,2021-02-16 10:30:00+00:00,31.233333,3,30.31463623046875,2,Vientiane
Lao PDR AQMS,AQMS07,2021-02-15 00:00:00+00:00,2021-02-16 10:30:00+00:00,34.033333,3,24.39592170715332,2,Luang Prabang
Lao PDR AQMS,AQMS09,2021-02-15 00:00:00+00:00,2021-02-16 10:30:00+00:00,32.933333,3,31.22286033630371,2,Xaythany
Lao PDR AQMS,AQMS10,2021-02-15 00:00:00+00:00,2021-02-16 10:30:00+00:00,35.666667,3,31.22286033630371,2,Xaythany
Lao PDR AQMS,AQMS06,2021-02-15 00:00:00+00:00,2021-02-16 13:30:00+00:00,66.533333,3,33.85378646850586,2,Vientiane
Lao PDR AQMS,AQMS07,2021-02-15 00:00:00+00:00,2021-02-16 13:30:00+00:00,99.3,3,25.688343048095703,2,Luang Prabang
Lao PDR AQMS,AQMS09,2021-02-15 00:00:00+00:00,2021-02-16 13:30:00+00:00,53.066667,3,34.473655700683594,2,Xaythany
Lao PDR AQMS,AQMS10,2021-02-15 00:00:00+00:00,2021-02-16 13:30:00+00:00,98.0,3,34.473655700683594,2,Xaythany
Lao PDR AQMS,AQMS06,2021-02-15 00:00:00+00:00,2021-02-16 16:30:00+00:00,92.733333,3,38.04011535644531,2,Vientiane
Lao PDR AQMS,AQMS09,2021-02-15 00:00:00+00:00,2021-02-16 16:30:00+00:00,108.0,3,37.21997833251953,2,Xaythany
Lao PDR AQMS,AQMS10,2021-02-15 00:00:00+00:00,2021-02-16 16:30:00+00:00,93.666667,3,37.21997833251953,2,Xaythany
Lao PDR AQMS,AQMS06,2021-02-15 00:00:00+00:00,2021-02-16 19:30:00+00:00,53.433333,3,33.22855758666992,2,Vientiane
Lao PDR AQMS,AQMS07,2021-02-15 00:00:00+00:00,2021-02-16 19:30:00+00:00,52.433333,3,31.94757843017578,2,Luang Prabang
Lao PDR AQMS,AQMS09,2021-02-15 00:00:00+00:00,2021-02-16 19:30:00+00:00,76.166667,3,27.92338180541992,2,Xaythany
Lao PDR AQMS,AQMS10,2021-02-15 00:00:00+00:00,2021-02-16 19:30:00+00:00,78.333333,3,27.92338180541992,2,Xaythany
Lao PDR AQMS,AQMS06,2021-02-15 00:00:00+00:00,2021-02-16 22:30:00+00:00,42.2,3,21.86952018737793,2,Vientiane
Lao PDR AQMS,AQMS07,2021-02-15 00:00:00+00:00,2021-02-16 22:30:00+00:00,48.1,3,33.65420150756836,2,Luang Prabang
Lao PDR AQMS,AQMS09,2021-02-15 00:00:00+00:00,2021-02-16 22:30:00+00:00,57.3,3,18.940946578979492,2,Xaythany
Lao PDR AQMS,AQMS10,2021-02-15 00:00:00+00:00,2021-02-16 22:30:00+00:00,67.333333,3,18.940946578979492,2,Xaythany
Lao PDR AQMS,AQMS06,2021-02-16 00:00:00+00:00,2021-02-17 01:30:00+00:00,37.1,3,18.35641860961914,2,Vientiane
Lao PDR AQMS,AQMS07,2021-02-16 00:00:00+00:00,2021-02-17 01:30:00+00:00,62.033333,3,49.175167083740234,2,Luang Prabang
Lao PDR AQMS,AQMS09,2021-02-16 00:00:00+00:00,2021-02-17 01:30:00+00:00,40.4,3,16.36100959777832,2,Xaythany
Lao PDR AQMS,AQMS10,2021-02-16 00:00:00+00:00,2021-02-17 01:30:00+00:00,44.666667,3,16.36100959777832,2,Xaythany
Lao PDR AQMS,AQMS06,2021-02-16 00:00:00+00:00,2021-02-17 04:30:00+00:00,25.533333,3,22.332170486450195,2,Vientiane
Lao PDR AQMS,AQMS07,2021-02-16 00:00:00+00:00,2021-02-17 04:30:00+00:00,33.766667,3,36.01056671142578,2,Luang Prabang
Lao PDR AQMS,AQMS09,2021-02-16 00:00:00+00:00,2021-02-17 04:30:00+00:00,25.7,3,26.65190887451172,2,Xaythany
Lao PDR AQMS,AQMS06,2021-02-16 00:00:00+00:00,2021-02-17 07:30:00+00:00,21.033333,3,37.7174072265625,2,Vientiane
Lao PDR AQMS,AQMS07,2021-02-16 00:00:00+00:00,2021-02-17 07:30:00+00:00,27.233333,3,29.20080947875977,2,Luang Prabang
Lao PDR AQMS,AQMS09,2021-02-16 00:00:00+00:00,2021-02-17 07:30:00+00:00,20.6,3,33.812103271484375,2,Xaythany
Lao PDR AQMS,AQMS10,2021-02-16 00:00:00+00:00,2021-02-17 07:30:00+00:00,22.0,3,33.812103271484375,2,Xaythany
Lao PDR AQMS,AQMS06,2021-02-16 00:00:00+00:00,2021-02-17 10:30:00+00:00,19.733333,3,30.58842658996582,2,Vientiane
Lao PDR AQMS,AQMS07,2021-02-16 00:00:00+00:00,2021-02-17 10:30:00+00:00,29.5,3,28.323076248168945,2,Luang Prabang
Lao PDR AQMS,AQMS09,2021-02-16 00:00:00+00:00,2021-02-17 10:30:00+00:00,24.0,3,23.48854637145996,2,Xaythany
Lao PDR AQMS,AQMS10,2021-02-16 00:00:00+00:00,2021-02-17 10:30:00+00:00,21.666667,3,23.48854637145996,2,Xaythany
Lao PDR AQMS,AQMS06,2021-02-16 00:00:00+00:00,2021-02-17 13:30:00+00:00,38.2,3,31.708263397216797,2,Vientiane
Lao PDR AQMS,AQMS07,2021-02-16 00:00:00+00:00,2021-02-17 13:30:00+00:00,100.0,3,42.588077545166016,2,Luang Prabang
Lao PDR AQMS,AQMS09,2021-02-16 00:00:00+00:00,2021-02-17 13:30:00+00:00,34.466667,3,36.956504821777344,2,Xaythany
Lao PDR AQMS,AQMS10,2021-02-16 00:00:00+00:00,2021-02-17 13:30:00+00:00,32.666667,3,36.956504821777344,2,Xaythany
Lao PDR AQMS,AQMS06,2021-02-16 00:00:00+00:00,2021-02-17 16:30:00+00:00,28.7,3,48.279666900634766,2,Vientiane
Lao PDR AQMS,AQMS07,2021-02-16 00:00:00+00:00,2021-02-17 16:30:00+00:00,71.266667,3,45.268550872802734,2,Luang Prabang
Lao PDR AQMS,AQMS09,2021-02-16 00:00:00+00:00,2021-02-17 16:30:00+00:00,29.5,3,50.6098747253418,2,Xaythany
Lao PDR AQMS,AQMS10,2021-02-16 00:00:00+00:00,2021-02-17 16:30:00+00:00,23.666667,3,50.6098747253418,2,Xaythany
Lao PDR AQMS,AQMS06,2021-02-16 00:00:00+00:00,2021-02-17 19:30:00+00:00,23.566667,3,58.28900909423828,2,Vientiane
Lao PDR AQMS,AQMS07,2021-02-16 00:00:00+00:00,2021-02-17 19:30:00+00:00,53.233333,3,54.88590240478515,2,Luang Prabang
Lao PDR AQMS,AQMS10,2021-02-16 00:00:00+00:00,2021-02-17 19:30:00+00:00,22.0,3,61.50448226928711,2,Xaythany
Lao PDR AQMS,AQMS06,2021-02-16 00:00:00+00:00,2021-02-17 22:30:00+00:00,22.7,3,63.09893035888672,2,Vientiane
Lao PDR AQMS,AQMS07,2021-02-16 00:00:00+00:00,2021-02-17 22:30:00+00:00,39.4,3,62.84040451049805,2,Luang Prabang
Lao PDR AQMS,AQMS09,2021-02-16 00:00:00+00:00,2021-02-17 22:30:00+00:00,23.5,3,63.50911331176758,2,Xaythany
Lao PDR AQMS,AQMS10,2021-02-16 00:00:00+00:00,2021-02-17 22:30:00+00:00,23.333333,3,63.50911331176758,2,Xaythany
Lao PDR AQMS,AQMS06,2021-02-17 00:00:00+00:00,2021-02-18 01:30:00+00:00,27.8,3,47.51874542236328,2,Vientiane
Lao PDR AQMS,AQMS07,2021-02-17 00:00:00+00:00,2021-02-18 01:30:00+00:00,44.333333,3,55.52889251708984,2,Luang Prabang
Lao PDR AQMS,AQMS09,2021-02-17 00:00:00+00:00,2021-02-18 01:30:00+00:00,25.266667,3,47.96780776977539,2,Xaythany
Lao PDR AQMS,AQMS10,2021-02-17 00:00:00+00:00,2021-02-18 01:30:00+00:00,31.333333,3,47.96780776977539,2,Xaythany
Lao PDR AQMS,AQMS06,2021-02-17 00:00:00+00:00,2021-02-18 04:30:00+00:00,21.2,3,38.63011932373047,2,Vientiane
Lao PDR AQMS,AQMS07,2021-02-17 00:00:00+00:00,2021-02-18 04:30:00+00:00,29.933333,3,48.563209533691406,2,Luang Prabang
Lao PDR AQMS,AQMS09,2021-02-17 00:00:00+00:00,2021-02-18 04:30:00+00:00,20.9,3,39.42319869995117,2,Xaythany
Lao PDR AQMS,AQMS10,2021-02-17 00:00:00+00:00,2021-02-18 04:30:00+00:00,26.666667,3,39.42319869995117,2,Xaythany
Lao PDR AQMS,AQMS06,2021-02-17 00:00:00+00:00,2021-02-18 07:30:00+00:00,18.0,3,34.35759353637695,2,Vientiane
Lao PDR AQMS,AQMS07,2021-02-17 00:00:00+00:00,2021-02-18 07:30:00+00:00,23.4,3,55.47357940673828,2,Luang Prabang
Lao PDR AQMS,AQMS10,2021-02-17 00:00:00+00:00,2021-02-18 07:30:00+00:00,22.0,3,35.69095993041992,2,Xaythany
Lao PDR AQMS,AQMS06,2021-02-17 00:00:00+00:00,2021-02-18 10:30:00+00:00,17.866667,3,36.50363540649414,2,Vientiane
Lao PDR AQMS,AQMS07,2021-02-17 00:00:00+00:00,2021-02-18 10:30:00+00:00,25.166667,3,60.10521697998047,2,Luang Prabang
Lao PDR AQMS,AQMS09,2021-02-17 00:00:00+00:00,2021-02-18 10:30:00+00:00,24.666667,3,37.71226119995117,2,Xaythany
Lao PDR AQMS,AQMS10,2021-02-17 00:00:00+00:00,2021-02-18 10:30:00+00:00,24.333333,3,37.71226119995117,2,Xaythany
Lao PDR AQMS,AQMS09,2021-02-17 00:00:00+00:00,2021-02-18 13:30:00+00:00,36.866667,3,43.82049560546875,2,Xaythany
