path,size_bytes,sha256,source,training_purpose,redistribution_status
data/module3/model_assets/v3_1_dnn_bias_Correction_day3_fold02.h5,71208,e1232ba726d04fa7f1644b64ca43cabd49d0bebd968229ba7976df10df514d7a,Training author,v3.1 and downscaling inference,educational package
data/module3/model_assets/v3_1_dnn_bias_Correction_day3_fold03.h5,71208,1b083a0147adefa55d4dbcf8732ff897e44a469263a999aaebdd93964f24d93f,Training author,v3.1 and downscaling inference,educational package
data/module3/model_assets/v3_1_dnn_bias_Correction_day3_fold04.h5,71208,2c4126031fcb7abdcd56312a64dd550978e37e1f064e6fd0c7e8fddd58c1c3d1,Training author,v3.1 and downscaling inference,educational package
data/module3/model_assets/v3_1_dnn_bias_Correction_day3_fold05.h5,71208,62bff2132b9d553a37f997d18ffb249f262e3e6697bccd06adb3b4e75f35e4a3,Training author,v3.1 and downscaling inference,educational package
data/module3/model_assets/v3_1_dnn_bias_Correction_day3_fold06.h5,71208,fc15af945db7b61a541153c48a17e8a22783c0d2614570edee454a38e9397260,Training author,v3.1 and downscaling inference,educational package
data/module3/model_assets/v3_1_dnn_bias_Correction_day3_fold07.h5,71208,6e3ea84917e925058590e878746e54749f54a6c61fb72e9d384e0ede5076b5a8,Training author,v3.1 and downscaling inference,educational package
data/module3/model_assets/v3_1_dnn_bias_Correction_day3_fold08.h5,71208,a7e78c04fd7f6f527b266a613d886da6b94de358ead87a4fd8621130ad3d35e7,Training author,v3.1 and downscaling inference,educational package
data/module3/model_assets/v3_1_dnn_bias_Correction_day3_fold09.h5,71208,479cf371862deb027e3b62b84adce3386fd3d1244d2f134abf5301b0c4763e91,Training author,v3.1 and downscaling inference,educational package
data/module3/module3_geos_domain_20230509_1930.nc,1717488,e9681e4ead1b75e96224b8c438d507a93762d4efdeb8e1b7aeb9e9d2e48f79c8,Derived training assets,Module 3 demonstration,inherits source terms
data/module3/module3_ground_20230509_1930.csv,259,c22efcb3e2732c09367f150562c79b4a69e506b0784c4328c65c174db0e938d8,Derived training assets,Module 3 demonstration,inherits source terms
