datetime,datetime_utc,pm2.5,lat,lon
2021-08-19 00:00:00,2021-08-18 17:00:00,11.4,17.97019444,102.57100000
2021-08-20 00:00:00,2021-08-19 17:00:00,13.7,17.97019444,102.57100000
2021-08-21 00:00:00,2021-08-20 17:00:00,18.8,17.97019444,102.57100000
2021-08-22 00:00:00,2021-08-21 17:00:00,18.2,17.97019444,102.57100000
2021-08-23 00:00:00,2021-08-22 17:00:00,22.6,17.97019444,102.57100000
2021-08-24 00:00:00,2021-08-23 17:00:00,19.8,17.97019444,102.57100000
2021-08-25 00:00:00,2021-08-24 17:00:00,15.2,17.97019444,102.57100000
2021-08-26 00:00:00,2021-08-25 17:00:00,17.7,17.97019444,102.57100000
2021-08-27 00:00:00,2021-08-26 17:00:00,8,17.97019444,102.57100000
2021-08-28 00:00:00,2021-08-27 17:00:00,8.4,17.97019444,102.57100000
2021-08-29 00:00:00,2021-08-28 17:00:00,15.2,17.97019444,102.57100000
2021-08-30 00:00:00,2021-08-29 17:00:00,12.7,17.97019444,102.57100000
2021-08-31 00:00:00,2021-08-30 17:00:00,11.5,17.97019444,102.57100000
2021-09-01 00:00:00,2021-08-31 17:00:00,11.1,17.97019444,102.57100000
2021-09-02 00:00:00,2021-09-01 17:00:00,7.1,17.97019444,102.57100000
2021-09-03 00:00:00,2021-09-02 17:00:00,10.9,17.97019444,102.57100000
2021-09-04 00:00:00,2021-09-03 17:00:00,9.8,17.97019444,102.57100000
2021-09-05 00:00:00,2021-09-04 17:00:00,8.8,17.97019444,102.57100000
2021-09-06 00:00:00,2021-09-05 17:00:00,10.5,17.97019444,102.57100000
2021-09-07 00:00:00,2021-09-06 17:00:00,11.7,17.97019444,102.57100000
2021-09-08 00:00:00,2021-09-07 17:00:00,9,17.97019444,102.57100000
2021-09-09 00:00:00,2021-09-08 17:00:00,10.5,17.97019444,102.57100000
2021-09-10 00:00:00,2021-09-09 17:00:00,11,17.97019444,102.57100000
2021-09-11 00:00:00,2021-09-10 17:00:00,10.2,17.97019444,102.57100000
2021-09-12 00:00:00,2021-09-11 17:00:00,10.4,17.97019444,102.57100000
2021-09-13 00:00:00,2021-09-12 17:00:00,12.6,17.97019444,102.57100000
2021-09-14 00:00:00,2021-09-13 17:00:00,12.9,17.97019444,102.57100000
2021-09-15 00:00:00,2021-09-14 17:00:00,7.3,17.97019444,102.57100000
2021-09-16 00:00:00,2021-09-15 17:00:00,12.6,17.97019444,102.57100000
2021-09-17 00:00:00,2021-09-16 17:00:00,14.1,17.97019444,102.57100000
2021-09-18 00:00:00,2021-09-17 17:00:00,13.1,17.97019444,102.57100000
2021-09-19 00:00:00,2021-09-18 17:00:00,9.1,17.97019444,102.57100000
2021-09-20 00:00:00,2021-09-19 17:00:00,13.7,17.97019444,102.57100000
2021-09-21 00:00:00,2021-09-20 17:00:00,8.5,17.97019444,102.57100000
2021-09-22 00:00:00,2021-09-21 17:00:00,9.6,17.97019444,102.57100000
2021-09-23 00:00:00,2021-09-22 17:00:00,6.9,17.97019444,102.57100000
2021-09-24 00:00:00,2021-09-23 17:00:00,10,17.97019444,102.57100000
2021-09-25 00:00:00,2021-09-24 17:00:00,6.6,17.97019444,102.57100000
2021-09-26 00:00:00,2021-09-25 17:00:00,7.1,17.97019444,102.57100000
2021-09-27 00:00:00,2021-09-26 17:00:00,11.1,17.97019444,102.57100000
2021-09-28 00:00:00,2021-09-27 17:00:00,15.4,17.97019444,102.57100000
2021-09-29 00:00:00,2021-09-28 17:00:00,13.9,17.97019444,102.57100000
2021-09-30 00:00:00,2021-09-29 17:00:00,16,17.97019444,102.57100000
2021-10-01 00:00:00,2021-09-30 17:00:00,15.7,17.97019444,102.57100000
2021-10-02 00:00:00,2021-10-01 17:00:00,17.1,17.97019444,102.57100000
2021-10-03 00:00:00,2021-10-02 17:00:00,16.7,17.97019444,102.57100000
2021-10-04 00:00:00,2021-10-03 17:00:00,16,17.97019444,102.57100000
2021-10-05 00:00:00,2021-10-04 17:00:00,25.9,17.97019444,102.57100000
2021-10-07 00:00:00,2021-10-06 17:00:00,25.2,17.97019444,102.57100000
2021-10-08 00:00:00,2021-10-07 17:00:00,24.6,17.97019444,102.57100000
2021-10-09 00:00:00,2021-10-08 17:00:00,21.8,17.97019444,102.57100000
2021-10-10 00:00:00,2021-10-09 17:00:00,13.1,17.97019444,102.57100000
2021-10-11 00:00:00,2021-10-10 17:00:00,13.8,17.97019444,102.57100000
2021-10-12 00:00:00,2021-10-11 17:00:00,12.8,17.97019444,102.57100000
2021-10-13 00:00:00,2021-10-12 17:00:00,12.7,17.97019444,102.57100000
2021-10-14 00:00:00,2021-10-13 17:00:00,10.6,17.97019444,102.57100000
2021-10-15 00:00:00,2021-10-14 17:00:00,12.5,17.97019444,102.57100000
2021-10-16 00:00:00,2021-10-15 17:00:00,10.5,17.97019444,102.57100000
2021-10-17 00:00:00,2021-10-16 17:00:00,10.8,17.97019444,102.57100000
2021-10-18 00:00:00,2021-10-17 17:00:00,10.5,17.97019444,102.57100000
2021-10-19 00:00:00,2021-10-18 17:00:00,12.4,17.97019444,102.57100000
2021-10-20 00:00:00,2021-10-19 17:00:00,23.6,17.97019444,102.57100000
2021-10-21 00:00:00,2021-10-20 17:00:00,19.4,17.97019444,102.57100000
2021-10-22 00:00:00,2021-10-21 17:00:00,13.4,17.97019444,102.57100000
2021-10-23 00:00:00,2021-10-22 17:00:00,10,17.97019444,102.57100000
2021-10-24 00:00:00,2021-10-23 17:00:00,17.8,17.97019444,102.57100000
2021-10-25 00:00:00,2021-10-24 17:00:00,20.3,17.97019444,102.57100000
2021-10-26 00:00:00,2021-10-25 17:00:00,29,17.97019444,102.57100000
2021-10-27 00:00:00,2021-10-26 17:00:00,30.3,17.97019444,102.57100000
2021-10-28 00:00:00,2021-10-27 17:00:00,31,17.97019444,102.57100000
2021-10-29 00:00:00,2021-10-28 17:00:00,16.2,17.97019444,102.57100000
2021-10-30 00:00:00,2021-10-29 17:00:00,19.8,17.97019444,102.57100000
2021-10-31 00:00:00,2021-10-30 17:00:00,13.4,17.97019444,102.57100000
2021-11-01 00:00:00,2021-10-31 17:00:00,13.6,17.97019444,102.57100000
2021-11-02 00:00:00,2021-11-01 17:00:00,12.7,17.97019444,102.57100000
2021-11-03 00:00:00,2021-11-02 17:00:00,16.3,17.97019444,102.57100000
2021-11-04 00:00:00,2021-11-03 17:00:00,29.8,17.97019444,102.57100000
2021-11-05 00:00:00,2021-11-04 17:00:00,22.7,17.97019444,102.57100000
2021-11-06 00:00:00,2021-11-05 17:00:00,27.8,17.97019444,102.57100000
2021-11-07 00:00:00,2021-11-06 17:00:00,35.9,17.97019444,102.57100000
2021-11-08 00:00:00,2021-11-07 17:00:00,13.5,17.97019444,102.57100000
2021-11-09 00:00:00,2021-11-08 17:00:00,16.8,17.97019444,102.57100000
2021-11-10 00:00:00,2021-11-09 17:00:00,22.1,17.97019444,102.57100000
2021-11-11 00:00:00,2021-11-10 17:00:00,33.4,17.97019444,102.57100000
2021-11-12 00:00:00,2021-11-11 17:00:00,25.8,17.97019444,102.57100000
2021-11-13 00:00:00,2021-11-12 17:00:00,30.3,17.97019444,102.57100000
2021-11-14 00:00:00,2021-11-13 17:00:00,42,17.97019444,102.57100000
2021-11-15 00:00:00,2021-11-14 17:00:00,38.2,17.97019444,102.57100000
2021-11-16 00:00:00,2021-11-15 17:00:00,40.1,17.97019444,102.57100000
2021-11-17 00:00:00,2021-11-16 17:00:00,26.2,17.97019444,102.57100000
2021-11-18 00:00:00,2021-11-17 17:00:00,25,17.97019444,102.57100000
2021-11-19 00:00:00,2021-11-18 17:00:00,24.6,17.97019444,102.57100000
2021-11-20 00:00:00,2021-11-19 17:00:00,31,17.97019444,102.57100000
2021-11-21 00:00:00,2021-11-20 17:00:00,40.5,17.97019444,102.57100000
2021-11-22 00:00:00,2021-11-21 17:00:00,26.6,17.97019444,102.57100000
2021-11-23 00:00:00,2021-11-22 17:00:00,8.8,17.97019444,102.57100000
2021-11-24 00:00:00,2021-11-23 17:00:00,15.7,17.97019444,102.57100000
2021-11-25 00:00:00,2021-11-24 17:00:00,26.8,17.97019444,102.57100000
2021-11-26 00:00:00,2021-11-25 17:00:00,23.9,17.97019444,102.57100000
2021-11-27 00:00:00,2021-11-26 17:00:00,24.6,17.97019444,102.57100000
2021-11-28 00:00:00,2021-11-27 17:00:00,32.3,17.97019444,102.57100000
2021-11-29 00:00:00,2021-11-28 17:00:00,33.6,17.97019444,102.57100000
2021-11-30 00:00:00,2021-11-29 17:00:00,31.9,17.97019444,102.57100000
2021-12-01 00:00:00,2021-11-30 17:00:00,32.3,17.97019444,102.57100000
2021-12-02 00:00:00,2021-12-01 17:00:00,32.9,17.97019444,102.57100000
2021-12-03 00:00:00,2021-12-02 17:00:00,50.7,17.97019444,102.57100000
2021-12-04 00:00:00,2021-12-03 17:00:00,65.3,17.97019444,102.57100000
2021-12-05 00:00:00,2021-12-04 17:00:00,73.3,17.97019444,102.57100000
2021-12-06 00:00:00,2021-12-05 17:00:00,55.7,17.97019444,102.57100000
2021-12-07 00:00:00,2021-12-06 17:00:00,73.6,17.97019444,102.57100000
2021-12-08 00:00:00,2021-12-07 17:00:00,60.6,17.97019444,102.57100000
2021-12-09 00:00:00,2021-12-08 17:00:00,25.4,17.97019444,102.57100000
2021-12-10 00:00:00,2021-12-09 17:00:00,15.3,17.97019444,102.57100000
2021-12-11 00:00:00,2021-12-10 17:00:00,15.9,17.97019444,102.57100000
2021-12-12 00:00:00,2021-12-11 17:00:00,8.7,17.97019444,102.57100000
2021-12-13 00:00:00,2021-12-12 17:00:00,9.3,17.97019444,102.57100000
2021-12-14 00:00:00,2021-12-13 17:00:00,10.3,17.97019444,102.57100000
2021-12-15 00:00:00,2021-12-14 17:00:00,44.7,17.97019444,102.57100000
2021-12-16 00:00:00,2021-12-15 17:00:00,54.1,17.97019444,102.57100000
2021-12-17 00:00:00,2021-12-16 17:00:00,35.6,17.97019444,102.57100000
2021-12-18 00:00:00,2021-12-17 17:00:00,38.3,17.97019444,102.57100000
2021-12-19 00:00:00,2021-12-18 17:00:00,38.1,17.97019444,102.57100000
2021-12-20 00:00:00,2021-12-19 17:00:00,53.5,17.97019444,102.57100000
2021-12-21 00:00:00,2021-12-20 17:00:00,68.1,17.97019444,102.57100000
2021-12-22 00:00:00,2021-12-21 17:00:00,52.6,17.97019444,102.57100000
2021-12-23 00:00:00,2021-12-22 17:00:00,54.7,17.97019444,102.57100000
2021-12-24 00:00:00,2021-12-23 17:00:00,39.7,17.97019444,102.57100000
2021-12-25 00:00:00,2021-12-24 17:00:00,59.9,17.97019444,102.57100000
2021-12-26 00:00:00,2021-12-25 17:00:00,32.5,17.97019444,102.57100000
2021-12-27 00:00:00,2021-12-26 17:00:00,18.2,17.97019444,102.57100000
2021-12-28 00:00:00,2021-12-27 17:00:00,30,17.97019444,102.57100000
2021-12-29 00:00:00,2021-12-28 17:00:00,49.5,17.97019444,102.57100000
2021-12-30 00:00:00,2021-12-29 17:00:00,20.6,17.97019444,102.57100000
2021-12-31 00:00:00,2021-12-30 17:00:00,18.7,17.97019444,102.57100000
2022-01-01 00:00:00,2021-12-31 17:00:00,15,17.97019444,102.57100000
2022-01-02 00:00:00,2022-01-01 17:00:00,29.8,17.97019444,102.57100000
2022-01-03 00:00:00,2022-01-02 17:00:00,42.5,17.97019444,102.57100000
2022-01-04 00:00:00,2022-01-03 17:00:00,41.6,17.97019444,102.57100000
2022-01-05 00:00:00,2022-01-04 17:00:00,60.2,17.97019444,102.57100000
2022-01-06 00:00:00,2022-01-05 17:00:00,53,17.97019444,102.57100000
2022-01-07 00:00:00,2022-01-06 17:00:00,49.1,17.97019444,102.57100000
2022-01-08 00:00:00,2022-01-07 17:00:00,45.6,17.97019444,102.57100000
2022-01-09 00:00:00,2022-01-08 17:00:00,45.8,17.97019444,102.57100000
2022-01-10 00:00:00,2022-01-09 17:00:00,53.9,17.97019444,102.57100000
2022-01-11 00:00:00,2022-01-10 17:00:00,43.2,17.97019444,102.57100000
2022-01-12 00:00:00,2022-01-11 17:00:00,36.3,17.97019444,102.57100000
2022-01-13 00:00:00,2022-01-12 17:00:00,35.5,17.97019444,102.57100000
2022-01-14 00:00:00,2022-01-13 17:00:00,34,17.97019444,102.57100000
2022-01-15 00:00:00,2022-01-14 17:00:00,51.6,17.97019444,102.57100000
2022-01-16 00:00:00,2022-01-15 17:00:00,48.7,17.97019444,102.57100000
2022-01-17 00:00:00,2022-01-16 17:00:00,33.6,17.97019444,102.57100000
2022-01-18 00:00:00,2022-01-17 17:00:00,28.9,17.97019444,102.57100000
2022-01-19 00:00:00,2022-01-18 17:00:00,28.5,17.97019444,102.57100000
2022-01-20 00:00:00,2022-01-19 17:00:00,29.7,17.97019444,102.57100000
2022-01-21 00:00:00,2022-01-20 17:00:00,31.2,17.97019444,102.57100000
2022-01-22 00:00:00,2022-01-21 17:00:00,36.9,17.97019444,102.57100000
2022-01-23 00:00:00,2022-01-22 17:00:00,29,17.97019444,102.57100000
2022-01-24 00:00:00,2022-01-23 17:00:00,37.9,17.97019444,102.57100000
2022-01-25 00:00:00,2022-01-24 17:00:00,36.9,17.97019444,102.57100000
2022-01-26 00:00:00,2022-01-25 17:00:00,46.6,17.97019444,102.57100000
2022-01-27 00:00:00,2022-01-26 17:00:00,53.3,17.97019444,102.57100000
2022-01-28 00:00:00,2022-01-27 17:00:00,51.7,17.97019444,102.57100000
2022-01-29 00:00:00,2022-01-28 17:00:00,53.6,17.97019444,102.57100000
2022-01-30 00:00:00,2022-01-29 17:00:00,60.3,17.97019444,102.57100000
2022-01-31 00:00:00,2022-01-30 17:00:00,27.2,17.97019444,102.57100000
2022-02-01 00:00:00,2022-01-31 17:00:00,19.7,17.97019444,102.57100000
2022-02-02 00:00:00,2022-02-01 17:00:00,28.9,17.97019444,102.57100000
2022-02-03 00:00:00,2022-02-02 17:00:00,22.3,17.97019444,102.57100000
2022-02-04 00:00:00,2022-02-03 17:00:00,25.1,17.97019444,102.57100000
2022-02-05 00:00:00,2022-02-04 17:00:00,22.3,17.97019444,102.57100000
2022-02-06 00:00:00,2022-02-05 17:00:00,32.8,17.97019444,102.57100000
2022-02-07 00:00:00,2022-02-06 17:00:00,40.3,17.97019444,102.57100000
2022-02-08 00:00:00,2022-02-07 17:00:00,36.9,17.97019444,102.57100000
2022-02-09 00:00:00,2022-02-08 17:00:00,54,17.97019444,102.57100000
2022-02-10 00:00:00,2022-02-09 17:00:00,49.8,17.97019444,102.57100000
2022-02-11 00:00:00,2022-02-10 17:00:00,44.1,17.97019444,102.57100000
2022-02-12 00:00:00,2022-02-11 17:00:00,32.3,17.97019444,102.57100000
2022-02-13 00:00:00,2022-02-12 17:00:00,47.9,17.97019444,102.57100000
2022-02-14 00:00:00,2022-02-13 17:00:00,27.8,17.97019444,102.57100000
2022-02-15 00:00:00,2022-02-14 17:00:00,32.8,17.97019444,102.57100000
2022-02-16 00:00:00,2022-02-15 17:00:00,21.2,17.97019444,102.57100000
2022-02-17 00:00:00,2022-02-16 17:00:00,25.5,17.97019444,102.57100000
2022-02-18 00:00:00,2022-02-17 17:00:00,37.9,17.97019444,102.57100000
2022-02-19 00:00:00,2022-02-18 17:00:00,22,17.97019444,102.57100000
2022-02-20 00:00:00,2022-02-19 17:00:00,7.6,17.97019444,102.57100000
2022-02-21 00:00:00,2022-02-20 17:00:00,10.6,17.97019444,102.57100000
2022-02-22 00:00:00,2022-02-21 17:00:00,24.8,17.97019444,102.57100000
2022-02-23 00:00:00,2022-02-22 17:00:00,27.4,17.97019444,102.57100000
2022-02-24 00:00:00,2022-02-23 17:00:00,37.6,17.97019444,102.57100000
2022-02-25 00:00:00,2022-02-24 17:00:00,42.1,17.97019444,102.57100000
2022-02-26 00:00:00,2022-02-25 17:00:00,56.5,17.97019444,102.57100000
2022-02-27 00:00:00,2022-02-26 17:00:00,41.1,17.97019444,102.57100000
2022-02-28 00:00:00,2022-02-27 17:00:00,98.3,17.97019444,102.57100000
2022-03-01 00:00:00,2022-02-28 17:00:00,65.4,17.97019444,102.57100000
2022-03-02 00:00:00,2022-03-01 17:00:00,58.2,17.97019444,102.57100000
2022-03-03 00:00:00,2022-03-02 17:00:00,55.1,17.97019444,102.57100000
2022-03-04 00:00:00,2022-03-03 17:00:00,71.5,17.97019444,102.57100000
2022-03-05 00:00:00,2022-03-04 17:00:00,74.1,17.97019444,102.57100000
2022-03-06 00:00:00,2022-03-05 17:00:00,75,17.97019444,102.57100000
2022-03-07 00:00:00,2022-03-06 17:00:00,57.8,17.97019444,102.57100000
2022-03-08 00:00:00,2022-03-07 17:00:00,30.9,17.97019444,102.57100000
2022-03-09 00:00:00,2022-03-08 17:00:00,50.2,17.97019444,102.57100000
2022-03-10 00:00:00,2022-03-09 17:00:00,52.3,17.97019444,102.57100000
2022-03-11 00:00:00,2022-03-10 17:00:00,42.4,17.97019444,102.57100000
2022-03-12 00:00:00,2022-03-11 17:00:00,49,17.97019444,102.57100000
2022-03-13 00:00:00,2022-03-12 17:00:00,60.6,17.97019444,102.57100000
2022-03-14 00:00:00,2022-03-13 17:00:00,68.1,17.97019444,102.57100000
2022-03-15 00:00:00,2022-03-14 17:00:00,67,17.97019444,102.57100000
2022-03-16 00:00:00,2022-03-15 17:00:00,28.8,17.97019444,102.57100000
2022-03-17 00:00:00,2022-03-16 17:00:00,40.7,17.97019444,102.57100000
2022-03-18 00:00:00,2022-03-17 17:00:00,20.5,17.97019444,102.57100000
2022-03-19 00:00:00,2022-03-18 17:00:00,26.3,17.97019444,102.57100000
2022-03-20 00:00:00,2022-03-19 17:00:00,37.8,17.97019444,102.57100000
2022-03-21 00:00:00,2022-03-20 17:00:00,22.6,17.97019444,102.57100000
2022-03-22 00:00:00,2022-03-21 17:00:00,24.1,17.97019444,102.57100000
2022-03-23 00:00:00,2022-03-22 17:00:00,17.7,17.97019444,102.57100000
2022-03-24 00:00:00,2022-03-23 17:00:00,19.4,17.97019444,102.57100000
2022-03-25 00:00:00,2022-03-24 17:00:00,23.1,17.97019444,102.57100000
2022-03-26 00:00:00,2022-03-25 17:00:00,33.5,17.97019444,102.57100000
2022-03-27 00:00:00,2022-03-26 17:00:00,33.1,17.97019444,102.57100000
2022-03-28 00:00:00,2022-03-27 17:00:00,21.1,17.97019444,102.57100000
2022-03-29 00:00:00,2022-03-28 17:00:00,20.9,17.97019444,102.57100000
2022-03-30 00:00:00,2022-03-29 17:00:00,24.9,17.97019444,102.57100000
2022-03-31 00:00:00,2022-03-30 17:00:00,28.6,17.97019444,102.57100000
2022-04-01 00:00:00,2022-03-31 17:00:00,13.4,17.97019444,102.57100000
2022-04-02 00:00:00,2022-04-01 17:00:00,10.2,17.97019444,102.57100000
2022-04-03 00:00:00,2022-04-02 17:00:00,17.6,17.97019444,102.57100000
2022-04-04 00:00:00,2022-04-03 17:00:00,38,17.97019444,102.57100000
2022-04-05 00:00:00,2022-04-04 17:00:00,52.6,17.97019444,102.57100000
2022-04-06 00:00:00,2022-04-05 17:00:00,42.9,17.97019444,102.57100000
2022-04-07 00:00:00,2022-04-06 17:00:00,62.2,17.97019444,102.57100000
2022-04-08 00:00:00,2022-04-07 17:00:00,70.6,17.97019444,102.57100000
2022-04-09 00:00:00,2022-04-08 17:00:00,73.1,17.97019444,102.57100000
2022-04-18 00:00:00,2022-04-17 17:00:00,12,17.97019444,102.57100000
2022-04-19 00:00:00,2022-04-18 17:00:00,16.3,17.97019444,102.57100000
2022-04-20 00:00:00,2022-04-19 17:00:00,27.9,17.97019444,102.57100000
2022-04-21 00:00:00,2022-04-20 17:00:00,27.9,17.97019444,102.57100000
2022-04-22 00:00:00,2022-04-21 17:00:00,25.5,17.97019444,102.57100000
2022-04-23 00:00:00,2022-04-22 17:00:00,32,17.97019444,102.57100000
2022-04-24 00:00:00,2022-04-23 17:00:00,37.2,17.97019444,102.57100000
2022-04-25 00:00:00,2022-04-24 17:00:00,44.2,17.97019444,102.57100000
2022-04-26 00:00:00,2022-04-25 17:00:00,48.6,17.97019444,102.57100000
2022-04-27 00:00:00,2022-04-26 17:00:00,58.7,17.97019444,102.57100000
2022-04-28 00:00:00,2022-04-27 17:00:00,59.5,17.97019444,102.57100000
2022-04-29 00:00:00,2022-04-28 17:00:00,21.7,17.97019444,102.57100000
2022-04-30 00:00:00,2022-04-29 17:00:00,24.2,17.97019444,102.57100000
2022-05-01 00:00:00,2022-04-30 17:00:00,17.2,17.97019444,102.57100000
2022-05-02 00:00:00,2022-05-01 17:00:00,13,17.97019444,102.57100000
2022-05-03 00:00:00,2022-05-02 17:00:00,22.1,17.97019444,102.57100000
2022-05-04 00:00:00,2022-05-03 17:00:00,25.3,17.97019444,102.57100000
2022-05-05 00:00:00,2022-05-04 17:00:00,28.8,17.97019444,102.57100000
2022-05-06 00:00:00,2022-05-05 17:00:00,29.9,17.97019444,102.57100000
2022-05-07 00:00:00,2022-05-06 17:00:00,22.4,17.97019444,102.57100000
2022-05-08 00:00:00,2022-05-07 17:00:00,20.4,17.97019444,102.57100000
2022-05-09 00:00:00,2022-05-08 17:00:00,21.5,17.97019444,102.57100000
2022-05-10 00:00:00,2022-05-09 17:00:00,18.2,17.97019444,102.57100000
2022-05-11 00:00:00,2022-05-10 17:00:00,10.9,17.97019444,102.57100000
2022-05-12 00:00:00,2022-05-11 17:00:00,9.2,17.97019444,102.57100000
2022-05-13 00:00:00,2022-05-12 17:00:00,11.2,17.97019444,102.57100000
2022-05-14 00:00:00,2022-05-13 17:00:00,13.4,17.97019444,102.57100000
2022-05-15 00:00:00,2022-05-14 17:00:00,14.6,17.97019444,102.57100000
2022-05-16 00:00:00,2022-05-15 17:00:00,8.1,17.97019444,102.57100000
2022-05-17 00:00:00,2022-05-16 17:00:00,16.7,17.97019444,102.57100000
2022-05-18 00:00:00,2022-05-17 17:00:00,19.5,17.97019444,102.57100000
2022-05-19 00:00:00,2022-05-18 17:00:00,21.7,17.97019444,102.57100000
2022-05-20 00:00:00,2022-05-19 17:00:00,12.1,17.97019444,102.57100000
2022-05-21 00:00:00,2022-05-20 17:00:00,8.6,17.97019444,102.57100000
2022-05-22 00:00:00,2022-05-21 17:00:00,11.3,17.97019444,102.57100000
2022-05-23 00:00:00,2022-05-22 17:00:00,17.5,17.97019444,102.57100000
2022-05-24 00:00:00,2022-05-23 17:00:00,16.6,17.97019444,102.57100000
2022-05-25 00:00:00,2022-05-24 17:00:00,16.9,17.97019444,102.57100000
2022-05-26 00:00:00,2022-05-25 17:00:00,19.8,17.97019444,102.57100000
2022-05-27 00:00:00,2022-05-26 17:00:00,30.3,17.97019444,102.57100000
2022-05-28 00:00:00,2022-05-27 17:00:00,26.3,17.97019444,102.57100000
2022-05-29 00:00:00,2022-05-28 17:00:00,13.2,17.97019444,102.57100000
2022-05-30 00:00:00,2022-05-29 17:00:00,12.9,17.97019444,102.57100000
2022-05-31 00:00:00,2022-05-30 17:00:00,13,17.97019444,102.57100000
2022-06-01 00:00:00,2022-05-31 17:00:00,17.4,17.97019444,102.57100000
2022-06-02 00:00:00,2022-06-01 17:00:00,18,17.97019444,102.57100000
2022-06-03 00:00:00,2022-06-02 17:00:00,14.4,17.97019444,102.57100000
2022-06-04 00:00:00,2022-06-03 17:00:00,12.8,17.97019444,102.57100000
2022-06-05 00:00:00,2022-06-04 17:00:00,17.8,17.97019444,102.57100000
2022-06-06 00:00:00,2022-06-05 17:00:00,11.8,17.97019444,102.57100000
2022-06-07 00:00:00,2022-06-06 17:00:00,11,17.97019444,102.57100000
2022-06-08 00:00:00,2022-06-07 17:00:00,9.5,17.97019444,102.57100000
2022-06-09 00:00:00,2022-06-08 17:00:00,12.1,17.97019444,102.57100000
2022-06-10 00:00:00,2022-06-09 17:00:00,13.8,17.97019444,102.57100000
2022-06-11 00:00:00,2022-06-10 17:00:00,12.7,17.97019444,102.57100000
2022-06-12 00:00:00,2022-06-11 17:00:00,11.1,17.97019444,102.57100000
2022-06-13 00:00:00,2022-06-12 17:00:00,12.7,17.97019444,102.57100000
2022-06-14 00:00:00,2022-06-13 17:00:00,11.5,17.97019444,102.57100000
2022-06-15 00:00:00,2022-06-14 17:00:00,13.2,17.97019444,102.57100000
2022-06-16 00:00:00,2022-06-15 17:00:00,8.2,17.97019444,102.57100000
2022-06-17 00:00:00,2022-06-16 17:00:00,9.2,17.97019444,102.57100000
2022-06-18 00:00:00,2022-06-17 17:00:00,6.7,17.97019444,102.57100000
2022-06-19 00:00:00,2022-06-18 17:00:00,7.9,17.97019444,102.57100000
2022-06-20 00:00:00,2022-06-19 17:00:00,12.3,17.97019444,102.57100000
2022-06-21 00:00:00,2022-06-20 17:00:00,11.7,17.97019444,102.57100000
2022-06-22 00:00:00,2022-06-21 17:00:00,9.5,17.97019444,102.57100000
2022-06-23 00:00:00,2022-06-22 17:00:00,18,17.97019444,102.57100000
2022-06-24 00:00:00,2022-06-23 17:00:00,14.3,17.97019444,102.57100000
2022-06-25 00:00:00,2022-06-24 17:00:00,17.3,17.97019444,102.57100000
2022-06-26 00:00:00,2022-06-25 17:00:00,12.3,17.97019444,102.57100000
2022-06-27 00:00:00,2022-06-26 17:00:00,17.5,17.97019444,102.57100000
2022-06-28 00:00:00,2022-06-27 17:00:00,6.1,17.97019444,102.57100000
2022-06-29 00:00:00,2022-06-28 17:00:00,15.4,17.97019444,102.57100000
2022-06-30 00:00:00,2022-06-29 17:00:00,10.4,17.97019444,102.57100000
2022-07-01 00:00:00,2022-06-30 17:00:00,12.4,17.97019444,102.57100000
2022-07-02 00:00:00,2022-07-01 17:00:00,12,17.97019444,102.57100000
2022-07-03 00:00:00,2022-07-02 17:00:00,8.5,17.97019444,102.57100000
2022-07-04 00:00:00,2022-07-03 17:00:00,6.7,17.97019444,102.57100000
2022-07-05 00:00:00,2022-07-04 17:00:00,8.9,17.97019444,102.57100000
2022-07-06 00:00:00,2022-07-05 17:00:00,11.2,17.97019444,102.57100000
2022-07-07 00:00:00,2022-07-06 17:00:00,9.4,17.97019444,102.57100000
2022-07-08 00:00:00,2022-07-07 17:00:00,12.5,17.97019444,102.57100000
2022-07-09 00:00:00,2022-07-08 17:00:00,10.4,17.97019444,102.57100000
2022-07-10 00:00:00,2022-07-09 17:00:00,7.3,17.97019444,102.57100000
2022-07-11 00:00:00,2022-07-10 17:00:00,9.2,17.97019444,102.57100000
2022-07-12 00:00:00,2022-07-11 17:00:00,9.5,17.97019444,102.57100000
2022-07-13 00:00:00,2022-07-12 17:00:00,8.4,17.97019444,102.57100000
2022-07-14 00:00:00,2022-07-13 17:00:00,0.2,17.97019444,102.57100000
2022-07-15 00:00:00,2022-07-14 17:00:00,8.5,17.97019444,102.57100000
2022-07-16 00:00:00,2022-07-15 17:00:00,13.1,17.97019444,102.57100000
2022-07-17 00:00:00,2022-07-16 17:00:00,13.1,17.97019444,102.57100000
2022-07-18 00:00:00,2022-07-17 17:00:00,13,17.97019444,102.57100000
2022-07-19 00:00:00,2022-07-18 17:00:00,11.2,17.97019444,102.57100000
2022-07-20 00:00:00,2022-07-19 17:00:00,14,17.97019444,102.57100000
2022-07-21 00:00:00,2022-07-20 17:00:00,12.5,17.97019444,102.57100000
2022-07-22 00:00:00,2022-07-21 17:00:00,10.7,17.97019444,102.57100000
2022-07-23 00:00:00,2022-07-22 17:00:00,14,17.97019444,102.57100000
2022-07-24 00:00:00,2022-07-23 17:00:00,10.9,17.97019444,102.57100000
2022-07-25 00:00:00,2022-07-24 17:00:00,13.4,17.97019444,102.57100000
2022-07-26 00:00:00,2022-07-25 17:00:00,16.2,17.97019444,102.57100000
2022-07-27 00:00:00,2022-07-26 17:00:00,18.5,17.97019444,102.57100000
